episode,step,s0,s1,s2,s3,a,r,s_0,s_1,s_2,s_3,p0,p1
43,33,-0.323,-0.991,0.186,0.846,0,1.0,-0.342,-1.18,0.203,1.019,0.43,1.3
43,34,-0.342,-1.18,0.203,1.019,1,1.0,-0.366,-0.993,0.223,0.907,0.43,1.3
44,0,-0.038,-0.024,-0.009,0.047,0,1.0,-0.038,-0.217,-0.008,0.29,0.11,0.6
44,1,-0.038,-0.217,-0.008,0.29,1,1.0,-0.043,-0.024,-0.003,0.042,0.11,0.6
44,2,-0.043,-0.024,-0.003,0.042,1,1.0,-0.043,0.169,-0.002,-0.204,0.11,0.6
44,3,-0.043,0.169,-0.002,-0.204,0,1.0,-0.04,-0.024,-0.006,0.041,0.11,0.6
44,4,-0.04,-0.024,-0.006,0.041,0,1.0,-0.04,-0.217,-0.005,0.285,0.11,0.6
44,5,-0.04,-0.217,-0.005,0.285,0,1.0,-0.044,-0.41,0.001,0.529,0.11,0.6
44,6,-0.044,-0.41,0.001,0.529,1,1.0,-0.053,-0.217,0.011,0.284,0.11,0.6
44,7,-0.053,-0.217,0.011,0.284,0,1.0,-0.057,-0.41,0.017,0.533,0.11,0.6
44,8,-0.057,-0.41,0.017,0.533,0,1.0,-0.065,-0.603,0.028,0.783,0.11,0.6
44,9,-0.065,-0.603,0.028,0.783,0,1.0,-0.077,-0.796,0.043,1.036,0.11,0.6
44,10,-0.077,-0.796,0.043,1.036,1,1.0,-0.093,-0.604,0.064,0.801,0.11,0.6
44,11,-0.093,-0.604,0.064,0.801,1,1.0,-0.105,-0.412,0.08,0.573,0.11,0.6
44,12,-0.105,-0.412,0.08,0.573,1,1.0,-0.114,-0.22,0.091,0.35,0.11,0.6
44,13,-0.114,-0.22,0.091,0.35,0,1.0,-0.118,-0.414,0.098,0.618,0.11,0.6
44,14,-0.118,-0.414,0.098,0.618,0,1.0,-0.126,-0.608,0.111,0.888,0.11,0.6
44,15,-0.126,-0.608,0.111,0.888,1,1.0,-0.138,-0.416,0.128,0.674,0.11,0.6
44,16,-0.138,-0.416,0.128,0.674,0,1.0,-0.147,-0.61,0.142,0.951,0.11,0.6
44,17,-0.147,-0.61,0.142,0.951,1,1.0,-0.159,-0.419,0.161,0.745,0.11,0.6
44,18,-0.159,-0.419,0.161,0.745,0,1.0,-0.167,-0.614,0.176,1.029,0.11,0.6
44,19,-0.167,-0.614,0.176,1.029,1,1.0,-0.18,-0.423,0.196,0.834,0.11,0.6
44,20,-0.18,-0.423,0.196,0.834,1,1.0,-0.188,-0.233,0.213,0.645,0.11,0.6
45,0,0.007,0.003,0.026,0.031,0,1.0,0.007,-0.193,0.027,0.337,0.95,1.3
45,1,0.007,-0.193,0.027,0.337,1,1.0,0.004,0.002,0.034,0.048,0.95,1.3
45,2,0.004,0.002,0.034,0.048,0,1.0,0.004,-0.194,0.035,0.356,0.95,1.3
45,3,0.004,-0.194,0.035,0.356,0,1.0,-0.0,-0.39,0.042,0.664,0.95,1.3
45,4,-0.0,-0.39,0.042,0.664,1,1.0,-0.008,-0.195,0.055,0.381,0.95,1.3
45,5,-0.008,-0.195,0.055,0.381,0,1.0,-0.012,-0.391,0.063,0.694,0.95,1.3
45,6,-0.012,-0.391,0.063,0.694,1,1.0,-0.02,-0.197,0.077,0.419,0.95,1.3
45,7,-0.02,-0.197,0.077,0.419,1,1.0,-0.024,-0.002,0.085,0.15,0.95,1.3
45,8,-0.024,-0.002,0.085,0.15,1,1.0,-0.024,0.191,0.088,-0.116,0.95,1.3
45,9,-0.024,0.191,0.088,-0.116,1,1.0,-0.02,0.385,0.086,-0.381,0.95,1.3
45,10,-0.02,0.385,0.086,-0.381,1,1.0,-0.012,0.579,0.078,-0.647,0.95,1.3
45,11,-0.012,0.579,0.078,-0.647,1,1.0,-0.001,0.773,0.065,-0.916,0.95,1.3
45,12,-0.001,0.773,0.065,-0.916,0,1.0,0.015,0.577,0.047,-0.6,0.95,1.3
45,13,0.015,0.577,0.047,-0.6,1,1.0,0.026,0.772,0.035,-0.881,0.95,1.3
45,14,0.026,0.772,0.035,-0.881,0,1.0,0.042,0.576,0.017,-0.573,0.95,1.3
45,15,0.042,0.576,0.017,-0.573,0,1.0,0.053,0.38,0.006,-0.27,0.95,1.3
45,16,0.053,0.38,0.006,-0.27,0,1.0,0.061,0.185,0.0,0.029,0.95,1.3
45,17,0.061,0.185,0.0,0.029,0,1.0,0.065,-0.011,0.001,0.327,0.95,1.3
45,18,0.065,-0.011,0.001,0.327,0,1.0,0.064,-0.206,0.007,0.625,0.95,1.3
45,19,0.064,-0.206,0.007,0.625,1,1.0,0.06,-0.011,0.02,0.33,0.95,1.3
45,20,0.06,-0.011,0.02,0.33,1,1.0,0.06,0.184,0.026,0.039,0.95,1.3
45,21,0.06,0.184,0.026,0.039,1,1.0,0.064,0.379,0.027,-0.25,0.95,1.3
45,22,0.064,0.379,0.027,-0.25,1,1.0,0.071,0.574,0.022,-0.539,0.95,1.3
45,23,0.071,0.574,0.022,-0.539,0,1.0,0.083,0.379,0.011,-0.234,0.95,1.3
45,24,0.083,0.379,0.011,-0.234,1,1.0,0.09,0.574,0.007,-0.528,0.95,1.3
45,25,0.09,0.574,0.007,-0.528,0,1.0,0.102,0.378,-0.004,-0.228,0.95,1.3
45,26,0.102,0.378,-0.004,-0.228,0,1.0,0.109,0.183,-0.008,0.068,0.95,1.3
45,27,0.109,0.183,-0.008,0.068,1,1.0,0.113,0.378,-0.007,-0.232,0.95,1.3
45,28,0.113,0.378,-0.007,-0.232,1,1.0,0.121,0.574,-0.012,-0.532,0.95,1.3
45,29,0.121,0.574,-0.012,-0.532,1,1.0,0.132,0.769,-0.022,-0.833,0.95,1.3
45,30,0.132,0.769,-0.022,-0.833,0,1.0,0.147,0.574,-0.039,-0.543,0.95,1.3
45,31,0.147,0.574,-0.039,-0.543,0,1.0,0.159,0.38,-0.05,-0.259,0.95,1.3
45,32,0.159,0.38,-0.05,-0.259,0,1.0,0.167,0.185,-0.055,0.021,0.95,1.3
45,33,0.167,0.185,-0.055,0.021,1,1.0,0.17,0.381,-0.055,-0.292,0.95,1.3
45,34,0.17,0.381,-0.055,-0.292,0,1.0,0.178,0.187,-0.06,-0.014,0.95,1.3
45,35,0.178,0.187,-0.06,-0.014,0,1.0,0.182,-0.008,-0.061,0.262,0.95,1.3
45,36,0.182,-0.008,-0.061,0.262,1,1.0,0.181,0.188,-0.055,-0.052,0.95,1.3
45,37,0.181,0.188,-0.055,-0.052,1,1.0,0.185,0.385,-0.056,-0.365,0.95,1.3
45,38,0.185,0.385,-0.056,-0.365,1,1.0,0.193,0.581,-0.064,-0.679,0.95,1.3
45,39,0.193,0.581,-0.064,-0.679,1,1.0,0.205,0.777,-0.077,-0.994,0.95,1.3
45,40,0.205,0.777,-0.077,-0.994,0,1.0,0.22,0.583,-0.097,-0.725,0.95,1.3
45,41,0.22,0.583,-0.097,-0.725,1,1.0,0.232,0.779,-0.112,-1.047,0.95,1.3
45,42,0.232,0.779,-0.112,-1.047,0,1.0,0.247,0.585,-0.133,-0.792,0.95,1.3
45,43,0.247,0.585,-0.133,-0.792,1,1.0,0.259,0.782,-0.148,-1.119,0.95,1.3
45,44,0.259,0.782,-0.148,-1.119,0,1.0,0.275,0.589,-0.171,-0.881,0.95,1.3
45,45,0.275,0.589,-0.171,-0.881,1,1.0,0.286,0.786,-0.188,-1.212,0.95,1.3
45,46,0.286,0.786,-0.188,-1.212,0,1.0,0.302,0.594,-0.213,-0.993,0.95,1.3
46,0,0.041,-0.042,-0.023,0.012,1,1.0,0.04,0.2,-0.022,-1.323,0.7,0.2
46,1,0.04,0.2,-0.022,-1.323,0,1.0,0.044,-0.039,-0.049,-0.051,0.7,0.2
46,2,0.044,-0.039,-0.049,-0.051,1,1.0,0.043,0.205,-0.05,-1.42,0.7,0.2
46,3,0.043,0.205,-0.05,-1.42,0,1.0,0.047,-0.033,-0.078,-0.189,0.7,0.2
46,4,0.047,-0.033,-0.078,-0.189,1,1.0,0.046,0.212,-0.082,-1.592,0.7,0.2
46,5,0.046,0.212,-0.082,-1.592,0,1.0,0.051,-0.023,-0.114,-0.413,0.7,0.2
46,6,0.051,-0.023,-0.114,-0.413,1,1.0,0.05,0.223,-0.122,-1.852,0.7,0.2
46,7,0.05,0.223,-0.122,-1.852,0,1.0,0.055,-0.009,-0.159,-0.741,0.7,0.2
46,8,0.055,-0.009,-0.159,-0.741,1,1.0,0.054,0.239,-0.174,-2.218,0.7,0.2
46,9,0.054,0.239,-0.174,-2.218,0,1.0,0.059,0.011,-0.218,-1.199,0.7,0.2
47,0,0.024,0.025,-0.003,-0.04,1,1.0,0.025,0.221,-0.004,-0.342,0.14,0.0
47,1,0.025,0.221,-0.004,-0.342,0,1.0,0.029,0.025,-0.011,-0.042,0.14,0.0
47,2,0.029,0.025,-0.011,-0.042,1,1.0,0.03,0.221,-0.012,-0.347,0.14,0.0
47,3,0.03,0.221,-0.012,-0.347,0,1.0,0.034,0.026,-0.019,-0.05,0.14,0.0
47,4,0.034,0.026,-0.019,-0.05,0,1.0,0.035,-0.169,-0.02,0.246,0.14,0.0
47,5,0.035,-0.169,-0.02,0.246,0,1.0,0.031,-0.365,-0.015,0.541,0.14,0.0
47,6,0.031,-0.365,-0.015,0.541,0,1.0,0.024,-0.56,-0.004,0.837,0.14,0.0
47,7,0.024,-0.56,-0.004,0.837,0,1.0,0.013,-0.755,0.013,1.137,0.14,0.0
47,8,0.013,-0.755,0.013,1.137,1,1.0,-0.002,-0.56,0.035,0.84,0.14,0.0
47,9,-0.002,-0.56,0.035,0.84,0,1.0,-0.014,-0.756,0.052,1.153,0.14,0.0
47,10,-0.014,-0.756,0.052,1.153,1,1.0,-0.029,-0.561,0.075,0.868,0.14,0.0
47,11,-0.029,-0.561,0.075,0.868,0,1.0,-0.04,-0.758,0.093,1.193,0.14,0.0
47,12,-0.04,-0.758,0.093,1.193,0,1.0,-0.055,-0.954,0.116,1.523,0.14,0.0
47,13,-0.055,-0.954,0.116,1.523,0,1.0,-0.074,-1.151,0.147,1.859,0.14,0.0
47,14,-0.074,-1.151,0.147,1.859,1,1.0,-0.097,-0.958,0.184,1.608,0.14,0.0
47,15,-0.097,-0.958,0.184,1.608,0,1.0,-0.116,-1.155,0.216,1.962,0.14,0.0
48,0,-0.011,0.01,0.001,0.019,0,1.0,-0.011,-0.191,0.002,0.438,0.51,0.5
48,1,-0.011,-0.191,0.002,0.438,1,1.0,-0.015,0.01,0.011,0.021,0.51,0.5
48,2,-0.015,0.01,0.011,0.021,0,1.0,-0.015,-0.192,0.011,0.444,0.51,0.5
48,3,-0.015,-0.192,0.011,0.444,0,1.0,-0.019,-0.393,0.02,0.867,0.51,0.5
48,4,-0.019,-0.393,0.02,0.867,1,1.0,-0.026,-0.192,0.037,0.458,0.51,0.5
48,5,-0.026,-0.192,0.037,0.458,0,1.0,-0.03,-0.394,0.046,0.892,0.51,0.5
48,6,-0.03,-0.394,0.046,0.892,0,1.0,-0.038,-0.595,0.064,1.33,0.51,0.5
48,7,-0.038,-0.595,0.064,1.33,0,1.0,-0.05,-0.797,0.091,1.775,0.51,0.5
48,8,-0.05,-0.797,0.091,1.775,1,1.0,-0.066,-0.598,0.126,1.4,0.51,0.5
48,9,-0.066,-0.598,0.126,1.4,1,1.0,-0.078,-0.4,0.154,1.045,0.51,0.5
48,10,-0.078,-0.4,0.154,1.045,0,1.0,-0.086,-0.603,0.175,1.521,0.51,0.5
48,11,-0.086,-0.603,0.175,1.521,0,1.0,-0.098,-0.806,0.206,2.002,0.51,0.5
48,12,-0.098,-0.806,0.206,2.002,0,1.0,-0.114,-1.009,0.246,2.491,0.51,0.5
49,0,-0.014,0.009,-0.011,0.012,0,1.0,-0.014,-0.178,-0.011,0.135,0.23,1.3
49,1,-0.014,-0.178,-0.011,0.135,1,1.0,-0.017,0.009,-0.008,0.01,0.23,1.3
49,2,-0.017,0.009,-0.008,0.01,0,1.0,-0.017,-0.178,-0.008,0.133,0.23,1.3
49,3,-0.017,-0.178,-0.008,0.133,1,1.0,-0.02,0.01,-0.005,0.007,0.23,1.3
49,4,-0.02,0.01,-0.005,0.007,1,1.0,-0.02,0.197,-0.005,-0.118,0.23,1.3
49,5,-0.02,0.197,-0.005,-0.118,1,1.0,-0.016,0.385,-0.007,-0.243,0.23,1.3
49,6,-0.016,0.385,-0.007,-0.243,0,1.0,-0.009,0.197,-0.012,-0.119,0.23,1.3
49,7,-0.009,0.197,-0.012,-0.119,1,1.0,-0.005,0.385,-0.014,-0.245,0.23,1.3
49,8,-0.005,0.385,-0.014,-0.245,0,1.0,0.003,0.197,-0.019,-0.123,0.23,1.3
49,9,0.003,0.197,-0.019,-0.123,0,1.0,0.007,0.01,-0.022,-0.001,0.23,1.3
49,10,0.007,0.01,-0.022,-0.001,0,1.0,0.007,-0.177,-0.022,0.12,0.23,1.3
49,11,0.007,-0.177,-0.022,0.12,1,1.0,0.004,0.01,-0.019,-0.007,0.23,1.3
49,12,0.004,0.01,-0.019,-0.007,0,1.0,0.004,-0.177,-0.02,0.115,0.23,1.3
49,13,0.004,-0.177,-0.02,0.115,1,1.0,0.0,0.01,-0.017,-0.012,0.23,1.3
49,14,0.0,0.01,-0.017,-0.012,1,1.0,0.0,0.198,-0.018,-0.139,0.23,1.3
49,15,0.0,0.198,-0.018,-0.139,1,1.0,0.004,0.386,-0.02,-0.266,0.23,1.3
49,16,0.004,0.386,-0.02,-0.266,0,1.0,0.012,0.198,-0.026,-0.144,0.23,1.3
49,17,0.012,0.198,-0.026,-0.144,0,1.0,0.016,0.011,-0.028,-0.023,0.23,1.3
49,18,0.016,0.011,-0.028,-0.023,0,1.0,0.016,-0.176,-0.029,0.098,0.23,1.3
49,19,0.016,-0.176,-0.029,0.098,1,1.0,0.013,0.011,-0.027,-0.031,0.23,1.3
49,20,0.013,0.011,-0.027,-0.031,0,1.0,0.013,-0.176,-0.028,0.09,0.23,1.3
49,21,0.013,-0.176,-0.028,0.09,0,1.0,0.009,-0.363,-0.026,0.211,0.23,1.3
49,22,0.009,-0.363,-0.026,0.211,0,1.0,0.002,-0.551,-0.022,0.332,0.23,1.3
49,23,0.002,-0.551,-0.022,0.332,1,1.0,-0.009,-0.363,-0.015,0.204,0.23,1.3
49,24,-0.009,-0.363,-0.015,0.204,1,1.0,-0.016,-0.175,-0.011,0.078,0.23,1.3
49,25,-0.016,-0.175,-0.011,0.078,0,1.0,-0.02,-0.363,-0.009,0.201,0.23,1.3
49,26,-0.02,-0.363,-0.009,0.201,0,1.0,-0.027,-0.55,-0.005,0.324,0.23,1.3
49,27,-0.027,-0.55,-0.005,0.324,0,1.0,-0.038,-0.738,0.001,0.448,0.23,1.3
49,28,-0.038,-0.738,0.001,0.448,1,1.0,-0.053,-0.55,0.01,0.323,0.23,1.3
49,29,-0.053,-0.55,0.01,0.323,1,1.0,-0.064,-0.363,0.017,0.2,0.23,1.3
49,30,-0.064,-0.363,0.017,0.2,1,1.0,-0.071,-0.175,0.021,0.078,0.23,1.3
49,31,-0.071,-0.175,0.021,0.078,0,1.0,-0.074,-0.363,0.022,0.205,0.23,1.3
49,32,-0.074,-0.363,0.022,0.205,1,1.0,-0.082,-0.176,0.026,0.084,0.23,1.3
49,33,-0.082,-0.176,0.026,0.084,0,1.0,-0.085,-0.363,0.028,0.212,0.23,1.3
49,34,-0.085,-0.363,0.028,0.212,1,1.0,-0.092,-0.176,0.032,0.091,0.23,1.3
49,35,-0.092,-0.176,0.032,0.091,1,1.0,-0.096,0.011,0.034,-0.029,0.23,1.3
49,36,-0.096,0.011,0.034,-0.029,1,1.0,-0.096,0.198,0.033,-0.148,0.23,1.3
49,37,-0.096,0.198,0.033,-0.148,0,1.0,-0.092,0.011,0.031,-0.02,0.23,1.3
49,38,-0.092,0.011,0.031,-0.02,1,1.0,-0.092,0.198,0.03,-0.14,0.23,1.3
49,39,-0.092,0.198,0.03,-0.14,1,1.0,-0.088,0.385,0.027,-0.26,0.23,1.3
49,40,-0.088,0.385,0.027,-0.26,1,1.0,-0.08,0.573,0.022,-0.381,0.23,1.3
49,41,-0.08,0.573,0.022,-0.381,1,1.0,-0.068,0.76,0.014,-0.502,0.23,1.3
49,42,-0.068,0.76,0.014,-0.502,1,1.0,-0.053,0.947,0.004,-0.625,0.23,1.3
49,43,-0.053,0.947,0.004,-0.625,0,1.0,-0.034,0.76,-0.008,-0.5,0.23,1.3
49,44,-0.034,0.76,-0.008,-0.5,1,1.0,-0.019,0.947,-0.018,-0.625,0.23,1.3
49,45,-0.019,0.947,-0.018,-0.625,1,1.0,-0.0,1.135,-0.031,-0.752,0.23,1.3
49,46,-0.0,1.135,-0.031,-0.752,1,1.0,0.023,1.323,-0.046,-0.88,0.23,1.3
49,47,0.023,1.323,-0.046,-0.88,1,1.0,0.049,1.51,-0.063,-1.011,0.23,1.3
49,48,0.049,1.51,-0.063,-1.011,0,1.0,0.079,1.323,-0.083,-0.895,0.23,1.3
49,49,0.079,1.323,-0.083,-0.895,0,1.0,0.106,1.136,-0.101,-0.782,0.23,1.3
49,50,0.106,1.136,-0.101,-0.782,1,1.0,0.128,1.324,-0.117,-0.919,0.23,1.3
49,51,0.128,1.324,-0.117,-0.919,1,1.0,0.155,1.512,-0.135,-1.058,0.23,1.3
49,52,0.155,1.512,-0.135,-1.058,0,1.0,0.185,1.325,-0.156,-0.953,0.23,1.3
49,53,0.185,1.325,-0.156,-0.953,1,1.0,0.212,1.514,-0.176,-1.096,0.23,1.3
49,54,0.212,1.514,-0.176,-1.096,0,1.0,0.242,1.327,-0.197,-0.998,0.23,1.3
49,55,0.242,1.327,-0.197,-0.998,0,1.0,0.269,1.141,-0.217,-0.903,0.23,1.3
50,0,0.029,0.033,0.005,0.047,1,1.0,0.029,0.224,0.006,-0.136,0.69,1.4
50,1,0.029,0.224,0.006,-0.136,0,1.0,0.034,0.033,0.003,0.049,0.69,1.4
50,2,0.034,0.033,0.003,0.049,0,1.0,0.035,-0.157,0.004,0.234,0.69,1.4
50,3,0.035,-0.157,0.004,0.234,1,1.0,0.031,0.033,0.009,0.051,0.69,1.4
50,4,0.031,0.033,0.009,0.051,1,1.0,0.032,0.223,0.01,-0.131,0.69,1.4
50,5,0.032,0.223,0.01,-0.131,0,1.0,0.037,0.033,0.007,0.054,0.69,1.4
50,6,0.037,0.033,0.007,0.054,0,1.0,0.037,-0.157,0.008,0.24,0.69,1.4
50,7,0.037,-0.157,0.008,0.24,1,1.0,0.034,0.033,0.013,0.057,0.69,1.4
50,8,0.034,0.033,0.013,0.057,1,1.0,0.035,0.223,0.014,-0.124,0.69,1.4
50,9,0.035,0.223,0.014,-0.124,0,1.0,0.039,0.033,0.012,0.063,0.69,1.4
50,10,0.039,0.033,0.012,0.063,0,1.0,0.04,-0.158,0.013,0.249,0.69,1.4
50,11,0.04,-0.158,0.013,0.249,0,1.0,0.037,-0.348,0.018,0.436,0.69,1.4
50,12,0.037,-0.348,0.018,0.436,1,1.0,0.03,-0.158,0.027,0.255,0.69,1.4
50,13,0.03,-0.158,0.027,0.255,1,1.0,0.027,0.032,0.032,0.077,0.69,1.4
50,14,0.027,0.032,0.032,0.077,0,1.0,0.027,-0.158,0.033,0.267,0.69,1.4
50,15,0.027,-0.158,0.033,0.267,0,1.0,0.024,-0.349,0.039,0.457,0.69,1.4
50,16,0.024,-0.349,0.039,0.457,1,1.0,0.017,-0.159,0.048,0.281,0.69,1.4
50,17,0.017,-0.159,0.048,0.281,0,1.0,0.014,-0.35,0.053,0.474,0.69,1.4
50,18,0.014,-0.35,0.053,0.474,1,1.0,0.007,-0.16,0.063,0.301,0.69,1.4
50,19,0.007,-0.16,0.063,0.301,1,1.0,0.004,0.03,0.069,0.131,0.69,1.4
50,20,0.004,0.03,0.069,0.131,0,1.0,0.004,-0.161,0.071,0.327,0.69,1.4
50,21,0.004,-0.161,0.071,0.327,0,1.0,0.001,-0.352,0.078,0.524,0.69,1.4
50,22,0.001,-0.352,0.078,0.524,1,1.0,-0.006,-0.162,0.088,0.357,0.69,1.4
50,23,-0.006,-0.162,0.088,0.357,1,1.0,-0.009,0.027,0.096,0.192,0.69,1.4
50,24,-0.009,0.027,0.096,0.192,1,1.0,-0.009,0.216,0.099,0.029,0.69,1.4
50,25,-0.009,0.216,0.099,0.029,1,1.0,-0.004,0.405,0.1,-0.133,0.69,1.4
50,26,-0.004,0.405,0.1,-0.133,1,1.0,0.004,0.594,0.097,-0.295,0.69,1.4
50,27,0.004,0.594,0.097,-0.295,0,1.0,0.016,0.403,0.091,-0.094,0.69,1.4
50,28,0.016,0.403,0.091,-0.094,1,1.0,0.024,0.593,0.09,-0.258,0.69,1.4
50,29,0.024,0.593,0.09,-0.258,1,1.0,0.036,0.782,0.084,-0.422,0.69,1.4
50,30,0.036,0.782,0.084,-0.422,0,1.0,0.051,0.591,0.076,-0.223,0.69,1.4
50,31,0.051,0.591,0.076,-0.223,1,1.0,0.063,0.781,0.071,-0.391,0.69,1.4
50,32,0.063,0.781,0.071,-0.391,1,1.0,0.079,0.97,0.064,-0.559,0.69,1.4
50,33,0.079,0.97,0.064,-0.559,1,1.0,0.098,1.16,0.052,-0.73,0.69,1.4
50,34,0.098,1.16,0.052,-0.73,0,1.0,0.121,0.969,0.038,-0.536,0.69,1.4
50,35,0.121,0.969,0.038,-0.536,0,1.0,0.141,0.778,0.027,-0.345,0.69,1.4
50,36,0.141,0.778,0.027,-0.345,1,1.0,0.156,0.968,0.02,-0.524,0.69,1.4
50,37,0.156,0.968,0.02,-0.524,0,1.0,0.176,0.778,0.01,-0.336,0.69,1.4
50,38,0.176,0.778,0.01,-0.336,1,1.0,0.191,0.968,0.003,-0.518,0.69,1.4
50,39,0.191,0.968,0.003,-0.518,1,1.0,0.21,1.158,-0.007,-0.701,0.69,1.4
50,40,0.21,1.158,-0.007,-0.701,0,1.0,0.234,0.968,-0.021,-0.519,0.69,1.4
50,41,0.234,0.968,-0.021,-0.519,1,1.0,0.253,1.159,-0.032,-0.707,0.69,1.4
50,42,0.253,1.159,-0.032,-0.707,0,1.0,0.276,0.969,-0.046,-0.529,0.69,1.4
50,43,0.276,0.969,-0.046,-0.529,0,1.0,0.296,0.779,-0.056,-0.355,0.69,1.4
50,44,0.296,0.779,-0.056,-0.355,0,1.0,0.311,0.589,-0.063,-0.183,0.69,1.4
50,45,0.311,0.589,-0.063,-0.183,1,1.0,0.323,0.78,-0.067,-0.378,0.69,1.4
50,46,0.323,0.78,-0.067,-0.378,1,1.0,0.338,0.971,-0.075,-0.574,0.69,1.4
50,47,0.338,0.971,-0.075,-0.574,0,1.0,0.358,0.781,-0.086,-0.406,0.69,1.4
50,48,0.358,0.781,-0.086,-0.406,1,1.0,0.374,0.972,-0.094,-0.605,0.69,1.4
50,49,0.374,0.972,-0.094,-0.605,0,1.0,0.393,0.783,-0.106,-0.442,0.69,1.4
50,50,0.393,0.783,-0.106,-0.442,0,1.0,0.409,0.594,-0.115,-0.282,0.69,1.4
50,51,0.409,0.594,-0.115,-0.282,0,1.0,0.42,0.405,-0.121,-0.124,0.69,1.4
50,52,0.42,0.405,-0.121,-0.124,1,1.0,0.429,0.596,-0.123,-0.328,0.69,1.4
50,53,0.429,0.596,-0.123,-0.328,1,1.0,0.44,0.787,-0.13,-0.532,0.69,1.4
50,54,0.44,0.787,-0.13,-0.532,0,1.0,0.456,0.598,-0.141,-0.378,0.69,1.4
50,55,0.456,0.598,-0.141,-0.378,1,1.0,0.468,0.789,-0.148,-0.584,0.69,1.4
50,56,0.468,0.789,-0.148,-0.584,1,1.0,0.484,0.98,-0.16,-0.791,0.69,1.4
50,57,0.484,0.98,-0.16,-0.791,1,1.0,0.504,1.171,-0.176,-0.999,0.69,1.4
50,58,0.504,1.171,-0.176,-0.999,0,1.0,0.527,0.983,-0.196,-0.857,0.69,1.4
50,59,0.527,0.983,-0.196,-0.857,0,1.0,0.547,0.795,-0.213,-0.719,0.69,1.4
51,0,0.044,-0.019,-0.025,-0.028,1,1.0,0.044,0.173,-0.025,-0.259,0.58,1.0
51,1,0.044,0.173,-0.025,-0.259,0,1.0,0.047,-0.019,-0.03,-0.04,0.58,1.0
51,2,0.047,-0.019,-0.03,-0.04,0,1.0,0.047,-0.21,-0.031,0.178,0.58,1.0
51,3,0.047,-0.21,-0.031,0.178,1,1.0,0.043,-0.018,-0.027,-0.055,0.58,1.0
51,4,0.043,-0.018,-0.027,-0.055,1,1.0,0.042,0.174,-0.029,-0.287,0.58,1.0
51,5,0.042,0.174,-0.029,-0.287,0,1.0,0.046,-0.017,-0.034,-0.068,0.58,1.0
51,6,0.046,-0.017,-0.034,-0.068,1,1.0,0.046,0.175,-0.036,-0.302,0.58,1.0
51,7,0.046,0.175,-0.036,-0.302,0,1.0,0.049,-0.017,-0.042,-0.085,0.58,1.0
51,8,0.049,-0.017,-0.042,-0.085,0,1.0,0.049,-0.208,-0.043,0.13,0.58,1.0
51,9,0.049,-0.208,-0.043,0.13,0,1.0,0.045,-0.4,-0.041,0.344,0.58,1.0
51,10,0.045,-0.4,-0.041,0.344,0,1.0,0.037,-0.591,-0.034,0.559,0.58,1.0
51,11,0.037,-0.591,-0.034,0.559,0,1.0,0.025,-0.783,-0.023,0.776,0.58,1.0
51,12,0.025,-0.783,-0.023,0.776,0,1.0,0.009,-0.975,-0.007,0.996,0.58,1.0
51,13,0.009,-0.975,-0.007,0.996,0,1.0,-0.01,-1.167,0.013,1.22,0.58,1.0
51,14,-0.01,-1.167,0.013,1.22,0,1.0,-0.034,-1.359,0.037,1.449,0.58,1.0
51,15,-0.034,-1.359,0.037,1.449,1,1.0,-0.061,-1.167,0.066,1.232,0.58,1.0
51,16,-0.061,-1.167,0.066,1.232,1,1.0,-0.084,-0.976,0.091,1.024,0.58,1.0
51,17,-0.084,-0.976,0.091,1.024,0,1.0,-0.104,-1.169,0.111,1.269,0.58,1.0
51,18,-0.104,-1.169,0.111,1.269,1,1.0,-0.127,-0.978,0.137,1.073,0.58,1.0
51,19,-0.127,-0.978,0.137,1.073,1,1.0,-0.147,-0.788,0.158,0.885,0.58,1.0
51,20,-0.147,-0.788,0.158,0.885,1,1.0,-0.163,-0.598,0.176,0.703,0.58,1.0
51,21,-0.163,-0.598,0.176,0.703,0,1.0,-0.175,-0.791,0.19,0.963,0.58,1.0
51,22,-0.175,-0.791,0.19,0.963,1,1.0,-0.19,-0.601,0.209,0.791,0.58,1.0
51,23,-0.19,-0.601,0.209,0.791,1,1.0,-0.202,-0.412,0.225,0.625,0.58,1.0
52,0,0.012,0.007,0.002,-0.049,1,1.0,0.012,0.205,0.001,-0.407,0.07,0.4
52,1,0.012,0.205,0.001,-0.407,0,1.0,0.016,0.007,-0.007,-0.048,0.07,0.4
52,2,0.016,0.007,-0.007,-0.048,0,1.0,0.016,-0.191,-0.008,0.307,0.07,0.4
52,3,0.016,-0.191,-0.008,0.307,1,1.0,0.012,0.008,-0.002,-0.054,0.07,0.4
52,4,0.012,0.008,-0.002,-0.054,1,1.0,0.012,0.206,-0.003,-0.413,0.07,0.4
52,5,0.012,0.206,-0.003,-0.413,0,1.0,0.016,0.008,-0.011,-0.056,0.07,0.4
52,6,0.016,0.008,-0.011,-0.056,1,1.0,0.017,0.206,-0.012,-0.418,0.07,0.4
52,7,0.017,0.206,-0.012,-0.418,1,1.0,0.021,0.404,-0.021,-0.781,0.07,0.4
52,8,0.021,0.404,-0.021,-0.781,1,1.0,0.029,0.603,-0.036,-1.147,0.07,0.4
52,9,0.029,0.603,-0.036,-1.147,0,1.0,0.041,0.405,-0.059,-0.803,0.07,0.4
52,10,0.041,0.405,-0.059,-0.803,0,1.0,0.049,0.208,-0.075,-0.469,0.07,0.4
