episode,step,s0,s1,s2,s3,a,r,s_0,s_1,s_2,s_3,p0,p1
6,92,-0.414,-0.742,-0.112,-0.033,1,1.0,-0.429,-0.554,-0.113,-0.165,0.24515575369889558,1.3793967951445396
6,93,-0.429,-0.554,-0.113,-0.165,1,1.0,-0.44,-0.367,-0.116,-0.297,0.24515575369889558,1.3793967951445396
6,94,-0.44,-0.367,-0.116,-0.297,1,1.0,-0.448,-0.179,-0.122,-0.429,0.24515575369889558,1.3793967951445396
6,95,-0.448,-0.179,-0.122,-0.429,0,1.0,-0.451,-0.365,-0.131,-0.327,0.24515575369889558,1.3793967951445396
6,96,-0.451,-0.365,-0.131,-0.327,0,1.0,-0.458,-0.552,-0.137,-0.227,0.24515575369889558,1.3793967951445396
6,97,-0.458,-0.552,-0.137,-0.227,1,1.0,-0.469,-0.364,-0.142,-0.361,0.24515575369889558,1.3793967951445396
6,98,-0.469,-0.364,-0.142,-0.361,0,1.0,-0.477,-0.55,-0.149,-0.262,0.24515575369889558,1.3793967951445396
6,99,-0.477,-0.55,-0.149,-0.262,1,1.0,-0.488,-0.362,-0.154,-0.398,0.24515575369889558,1.3793967951445396
6,100,-0.488,-0.362,-0.154,-0.398,1,1.0,-0.495,-0.174,-0.162,-0.534,0.24515575369889558,1.3793967951445396
6,101,-0.495,-0.174,-0.162,-0.534,1,1.0,-0.498,0.014,-0.173,-0.671,0.24515575369889558,1.3793967951445396
6,102,-0.498,0.014,-0.173,-0.671,0,1.0,-0.498,-0.172,-0.186,-0.577,0.24515575369889558,1.3793967951445396
6,103,-0.498,-0.172,-0.186,-0.577,1,1.0,-0.502,0.016,-0.198,-0.716,0.24515575369889558,1.3793967951445396
6,104,-0.502,0.016,-0.198,-0.716,0,1.0,-0.501,-0.17,-0.212,-0.626,0.24515575369889558,1.3793967951445396
7,0,0.013,0.04,0.028,-0.027,0,1.0,0.013,-0.153,0.027,0.222,0.4973847759620192,0.8507786527021401
7,1,0.013,-0.153,0.027,0.222,0,1.0,0.01,-0.347,0.031,0.471,0.4973847759620192,0.8507786527021401
7,2,0.01,-0.347,0.031,0.471,0,1.0,0.003,-0.54,0.041,0.722,0.4973847759620192,0.8507786527021401
7,3,0.003,-0.54,0.041,0.722,1,1.0,-0.007,-0.347,0.055,0.491,0.4973847759620192,0.8507786527021401
7,4,-0.007,-0.347,0.055,0.491,1,1.0,-0.014,-0.155,0.065,0.263,0.4973847759620192,0.8507786527021401
7,5,-0.014,-0.155,0.065,0.263,0,1.0,-0.018,-0.349,0.07,0.522,0.4973847759620192,0.8507786527021401
7,6,-0.018,-0.349,0.07,0.522,0,1.0,-0.025,-0.542,0.081,0.781,0.4973847759620192,0.8507786527021401
7,7,-0.025,-0.542,0.081,0.781,1,1.0,-0.035,-0.351,0.096,0.561,0.4973847759620192,0.8507786527021401
7,8,-0.035,-0.351,0.096,0.561,1,1.0,-0.042,-0.159,0.108,0.346,0.4973847759620192,0.8507786527021401
7,9,-0.042,-0.159,0.108,0.346,0,1.0,-0.046,-0.353,0.115,0.614,0.4973847759620192,0.8507786527021401
7,10,-0.046,-0.353,0.115,0.614,0,1.0,-0.053,-0.547,0.127,0.883,0.4973847759620192,0.8507786527021401
7,11,-0.053,-0.547,0.127,0.883,1,1.0,-0.064,-0.356,0.145,0.677,0.4973847759620192,0.8507786527021401
7,12,-0.064,-0.356,0.145,0.677,0,1.0,-0.071,-0.55,0.158,0.951,0.4973847759620192,0.8507786527021401
7,13,-0.071,-0.55,0.158,0.951,1,1.0,-0.082,-0.359,0.177,0.755,0.4973847759620192,0.8507786527021401
7,14,-0.082,-0.359,0.177,0.755,0,1.0,-0.089,-0.553,0.192,1.036,0.4973847759620192,0.8507786527021401
7,15,-0.089,-0.553,0.192,1.036,0,1.0,-0.1,-0.747,0.213,1.318,0.4973847759620192,0.8507786527021401
8,0,-0.017,0.049,-0.018,0.029,1,1.0,-0.016,0.249,-0.018,-0.376,0.1426982404803344,0.3806655964596813
8,1,-0.016,0.249,-0.018,-0.376,0,1.0,-0.011,0.049,-0.025,0.014,0.1426982404803344,0.3806655964596813
8,2,-0.011,0.049,-0.025,0.014,1,1.0,-0.01,0.25,-0.025,-0.394,0.1426982404803344,0.3806655964596813
8,3,-0.01,0.25,-0.025,-0.394,0,1.0,-0.005,0.05,-0.033,-0.008,0.1426982404803344,0.3806655964596813
8,4,-0.005,0.05,-0.033,-0.008,1,1.0,-0.004,0.251,-0.033,-0.418,0.1426982404803344,0.3806655964596813
8,5,-0.004,0.251,-0.033,-0.418,0,1.0,0.001,0.052,-0.041,-0.036,0.1426982404803344,0.3806655964596813
8,6,0.001,0.052,-0.041,-0.036,1,1.0,0.002,0.252,-0.042,-0.45,0.1426982404803344,0.3806655964596813
8,7,0.002,0.252,-0.042,-0.45,1,1.0,0.007,0.453,-0.051,-0.864,0.1426982404803344,0.3806655964596813
8,8,0.007,0.453,-0.051,-0.864,1,1.0,0.016,0.654,-0.068,-1.282,0.1426982404803344,0.3806655964596813
8,9,0.016,0.654,-0.068,-1.282,1,1.0,0.029,0.855,-0.094,-1.707,0.1426982404803344,0.3806655964596813
8,10,0.029,0.855,-0.094,-1.707,1,1.0,0.046,1.056,-0.128,-2.141,0.1426982404803344,0.3806655964596813
8,11,0.046,1.056,-0.128,-2.141,0,1.0,0.067,0.858,-0.171,-1.801,0.1426982404803344,0.3806655964596813
8,12,0.067,0.858,-0.171,-1.801,0,1.0,0.084,0.662,-0.207,-1.483,0.1426982404803344,0.3806655964596813
8,13,0.084,0.662,-0.207,-1.483,0,1.0,0.097,0.466,-0.236,-1.183,0.1426982404803344,0.3806655964596813
9,0,0.037,-0.021,0.01,0.028,0,1.0,0.037,-0.214,0.011,0.263,0.06141568202939398,0.6127438843111195
9,1,0.037,-0.214,0.011,0.263,1,1.0,0.032,-0.022,0.016,0.033,0.06141568202939398,0.6127438843111195
9,2,0.032,-0.022,0.016,0.033,0,1.0,0.032,-0.214,0.017,0.269,0.06141568202939398,0.6127438843111195
9,3,0.032,-0.214,0.017,0.269,0,1.0,0.028,-0.407,0.022,0.506,0.06141568202939398,0.6127438843111195
9,4,0.028,-0.407,0.022,0.506,1,1.0,0.019,-0.215,0.032,0.279,0.06141568202939398,0.6127438843111195
9,5,0.019,-0.215,0.032,0.279,0,1.0,0.015,-0.407,0.038,0.519,0.06141568202939398,0.6127438843111195
9,6,0.015,-0.407,0.038,0.519,1,1.0,0.007,-0.215,0.048,0.297,0.06141568202939398,0.6127438843111195
9,7,0.007,-0.215,0.048,0.297,1,1.0,0.003,-0.024,0.054,0.077,0.06141568202939398,0.6127438843111195
9,8,0.003,-0.024,0.054,0.077,1,1.0,0.002,0.168,0.056,-0.142,0.06141568202939398,0.6127438843111195
9,9,0.002,0.168,0.056,-0.142,1,1.0,0.006,0.36,0.053,-0.359,0.06141568202939398,0.6127438843111195
9,10,0.006,0.36,0.053,-0.359,0,1.0,0.013,0.167,0.046,-0.114,0.06141568202939398,0.6127438843111195
9,11,0.013,0.167,0.046,-0.114,1,1.0,0.016,0.359,0.043,-0.335,0.06141568202939398,0.6127438843111195
9,12,0.016,0.359,0.043,-0.335,0,1.0,0.023,0.166,0.037,-0.092,0.06141568202939398,0.6127438843111195
9,13,0.023,0.166,0.037,-0.092,0,1.0,0.027,-0.027,0.035,0.149,0.06141568202939398,0.6127438843111195
9,14,0.027,-0.027,0.035,0.149,0,1.0,0.026,-0.22,0.038,0.39,0.06141568202939398,0.6127438843111195
9,15,0.026,-0.22,0.038,0.39,0,1.0,0.022,-0.412,0.046,0.632,0.06141568202939398,0.6127438843111195
9,16,0.022,-0.412,0.046,0.632,1,1.0,0.013,-0.221,0.058,0.411,0.06141568202939398,0.6127438843111195
9,17,0.013,-0.221,0.058,0.411,1,1.0,0.009,-0.029,0.067,0.194,0.06141568202939398,0.6127438843111195
9,18,0.009,-0.029,0.067,0.194,0,1.0,0.008,-0.222,0.07,0.442,0.06141568202939398,0.6127438843111195
9,19,0.008,-0.222,0.07,0.442,1,1.0,0.004,-0.03,0.079,0.228,0.06141568202939398,0.6127438843111195
9,20,0.004,-0.03,0.079,0.228,0,1.0,0.003,-0.224,0.084,0.479,0.06141568202939398,0.6127438843111195
9,21,0.003,-0.224,0.084,0.479,1,1.0,-0.001,-0.032,0.093,0.269,0.06141568202939398,0.6127438843111195
9,22,-0.001,-0.032,0.093,0.269,0,1.0,-0.002,-0.226,0.099,0.523,0.06141568202939398,0.6127438843111195
9,23,-0.002,-0.226,0.099,0.523,1,1.0,-0.006,-0.034,0.109,0.317,0.06141568202939398,0.6127438843111195
9,24,-0.006,-0.034,0.109,0.317,1,1.0,-0.007,0.157,0.116,0.114,0.06141568202939398,0.6127438843111195
9,25,-0.007,0.157,0.116,0.114,1,1.0,-0.004,0.348,0.118,-0.088,0.06141568202939398,0.6127438843111195
9,26,-0.004,0.348,0.118,-0.088,0,1.0,0.003,0.154,0.116,0.172,0.06141568202939398,0.6127438843111195
9,27,0.003,0.154,0.116,0.172,0,1.0,0.006,-0.039,0.12,0.431,0.06141568202939398,0.6127438843111195
9,28,0.006,-0.039,0.12,0.431,1,1.0,0.006,0.151,0.128,0.231,0.06141568202939398,0.6127438843111195
9,29,0.006,0.151,0.128,0.231,0,1.0,0.009,-0.042,0.133,0.493,0.06141568202939398,0.6127438843111195
9,30,0.009,-0.042,0.133,0.493,1,1.0,0.008,0.148,0.143,0.296,0.06141568202939398,0.6127438843111195
9,31,0.008,0.148,0.143,0.296,0,1.0,0.011,-0.045,0.149,0.561,0.06141568202939398,0.6127438843111195
9,32,0.011,-0.045,0.149,0.561,1,1.0,0.01,0.145,0.16,0.369,0.06141568202939398,0.6127438843111195
9,33,0.01,0.145,0.16,0.369,0,1.0,0.013,-0.049,0.167,0.637,0.06141568202939398,0.6127438843111195
9,34,0.013,-0.049,0.167,0.637,0,1.0,0.012,-0.242,0.18,0.908,0.06141568202939398,0.6127438843111195
9,35,0.012,-0.242,0.18,0.908,0,1.0,0.007,-0.436,0.198,1.18,0.06141568202939398,0.6127438843111195
9,36,0.007,-0.436,0.198,1.18,0,1.0,-0.002,-0.63,0.222,1.457,0.06141568202939398,0.6127438843111195
10,0,0.046,-0.029,0.033,-0.035,1,1.0,0.045,0.199,0.032,-1.061,0.0746887501825485,0.1350490291932765
10,1,0.045,0.199,0.032,-1.061,1,1.0,0.049,0.428,0.011,-2.087,0.0746887501825485,0.1350490291932765
10,2,0.049,0.428,0.011,-2.087,0,1.0,0.058,0.197,-0.031,-1.011,0.0746887501825485,0.1350490291932765
10,3,0.058,0.197,-0.031,-1.011,1,1.0,0.061,0.429,-0.051,-2.11,0.0746887501825485,0.1350490291932765
10,4,0.061,0.429,-0.051,-2.11,0,1.0,0.07,0.201,-0.093,-1.105,0.0746887501825485,0.1350490291932765
10,5,0.07,0.201,-0.093,-1.105,0,1.0,0.074,-0.024,-0.115,-0.152,0.0746887501825485,0.1350490291932765
10,6,0.074,-0.024,-0.115,-0.152,0,1.0,0.074,-0.248,-0.118,0.772,0.0746887501825485,0.1350490291932765
10,7,0.074,-0.248,-0.118,0.772,0,1.0,0.069,-0.471,-0.103,1.693,0.0746887501825485,0.1350490291932765
10,8,0.069,-0.471,-0.103,1.693,1,1.0,0.059,-0.236,-0.069,0.519,0.0746887501825485,0.1350490291932765
10,9,0.059,-0.236,-0.069,0.519,0,1.0,0.055,-0.463,-0.059,1.501,0.0746887501825485,0.1350490291932765
10,10,0.055,-0.463,-0.059,1.501,0,1.0,0.045,-0.69,-0.029,2.496,0.0746887501825485,0.1350490291932765
10,11,0.045,-0.69,-0.029,2.496,0,1.0,0.031,-0.919,0.021,3.528,0.0746887501825485,0.1350490291932765
10,12,0.031,-0.919,0.021,3.528,1,1.0,0.013,-0.689,0.092,2.487,0.0746887501825485,0.1350490291932765
10,13,0.013,-0.689,0.092,2.487,0,1.0,-0.001,-0.923,0.142,3.648,0.0746887501825485,0.1350490291932765
10,14,-0.001,-0.923,0.142,3.648,0,1.0,-0.019,-1.157,0.215,4.852,0.0746887501825485,0.1350490291932765
11,0,-0.037,-0.0,0.01,-0.047,0,1.0,-0.037,-0.196,0.009,0.252,0.7542102482276688,0.9476222740008828
11,1,-0.037,-0.196,0.009,0.252,1,1.0,-0.041,-0.0,0.014,-0.041,0.7542102482276688,0.9476222740008828
11,2,-0.041,-0.0,0.014,-0.041,1,1.0,-0.041,0.195,0.013,-0.333,0.7542102482276688,0.9476222740008828
11,3,-0.041,0.195,0.013,-0.333,0,1.0,-0.037,-0.001,0.007,-0.032,0.7542102482276688,0.9476222740008828
11,4,-0.037,-0.001,0.007,-0.032,0,1.0,-0.037,-0.196,0.006,0.266,0.7542102482276688,0.9476222740008828
11,5,-0.037,-0.196,0.006,0.266,1,1.0,-0.041,-0.001,0.011,-0.028,0.7542102482276688,0.9476222740008828
11,6,-0.041,-0.001,0.011,-0.028,0,1.0,-0.041,-0.196,0.011,0.272,0.7542102482276688,0.9476222740008828
11,7,-0.041,-0.196,0.011,0.272,1,1.0,-0.045,-0.001,0.016,-0.021,0.7542102482276688,0.9476222740008828
11,8,-0.045,-0.001,0.016,-0.021,1,1.0,-0.045,0.194,0.016,-0.312,0.7542102482276688,0.9476222740008828
11,9,-0.045,0.194,0.016,-0.312,1,1.0,-0.041,0.389,0.01,-0.603,0.7542102482276688,0.9476222740008828
11,10,-0.041,0.389,0.01,-0.603,0,1.0,-0.033,0.193,-0.002,-0.304,0.7542102482276688,0.9476222740008828
11,11,-0.033,0.193,-0.002,-0.304,1,1.0,-0.03,0.389,-0.008,-0.6,0.7542102482276688,0.9476222740008828
11,12,-0.03,0.389,-0.008,-0.6,0,1.0,-0.022,0.194,-0.02,-0.307,0.7542102482276688,0.9476222740008828
11,13,-0.022,0.194,-0.02,-0.307,1,1.0,-0.018,0.389,-0.027,-0.61,0.7542102482276688,0.9476222740008828
11,14,-0.018,0.389,-0.027,-0.61,0,1.0,-0.01,0.194,-0.039,-0.322,0.7542102482276688,0.9476222740008828
11,15,-0.01,0.194,-0.039,-0.322,0,1.0,-0.006,-0.0,-0.045,-0.039,0.7542102482276688,0.9476222740008828
11,16,-0.006,-0.0,-0.045,-0.039,1,1.0,-0.006,0.195,-0.046,-0.349,0.7542102482276688,0.9476222740008828
11,17,-0.006,0.195,-0.046,-0.349,1,1.0,-0.002,0.391,-0.053,-0.659,0.7542102482276688,0.9476222740008828
11,18,-0.002,0.391,-0.053,-0.659,1,1.0,0.005,0.587,-0.066,-0.97,0.7542102482276688,0.9476222740008828
11,19,0.005,0.587,-0.066,-0.97,0,1.0,0.017,0.393,-0.086,-0.697,0.7542102482276688,0.9476222740008828
11,20,0.017,0.393,-0.086,-0.697,1,1.0,0.025,0.589,-0.099,-1.017,0.7542102482276688,0.9476222740008828
11,21,0.025,0.589,-0.099,-1.017,0,1.0,0.037,0.396,-0.12,-0.756,0.7542102482276688,0.9476222740008828
11,22,0.037,0.396,-0.12,-0.756,1,1.0,0.045,0.592,-0.135,-1.084,0.7542102482276688,0.9476222740008828
11,23,0.045,0.592,-0.135,-1.084,1,1.0,0.057,0.789,-0.157,-1.414,0.7542102482276688,0.9476222740008828
11,24,0.057,0.789,-0.157,-1.414,0,1.0,0.072,0.596,-0.185,-1.176,0.7542102482276688,0.9476222740008828
11,25,0.072,0.596,-0.185,-1.176,1,1.0,0.084,0.793,-0.208,-1.514,0.7542102482276688,0.9476222740008828
11,26,0.084,0.793,-0.208,-1.514,1,1.0,0.1,0.989,-0.239,-1.854,0.7542102482276688,0.9476222740008828
12,0,-0.025,0.045,-0.031,-0.032,1,1.0,-0.024,0.232,-0.032,-0.151,0.26721891873657155,1.448682813626807
12,1,-0.024,0.232,-0.032,-0.151,1,1.0,-0.019,0.419,-0.035,-0.27,0.26721891873657155,1.448682813626807
12,2,-0.019,0.419,-0.035,-0.27,1,1.0,-0.011,0.606,-0.04,-0.389,0.26721891873657155,1.448682813626807
12,3,-0.011,0.606,-0.04,-0.389,1,1.0,0.001,0.794,-0.048,-0.509,0.26721891873657155,1.448682813626807
12,4,0.001,0.794,-0.048,-0.509,0,1.0,0.017,0.607,-0.058,-0.4,0.26721891873657155,1.448682813626807
12,5,0.017,0.607,-0.058,-0.4,0,1.0,0.029,0.42,-0.066,-0.293,0.26721891873657155,1.448682813626807
12,6,0.029,0.42,-0.066,-0.293,0,1.0,0.038,0.233,-0.072,-0.186,0.26721891873657155,1.448682813626807
12,7,0.038,0.233,-0.072,-0.186,0,1.0,0.042,0.047,-0.076,-0.08,0.26721891873657155,1.448682813626807
12,8,0.042,0.047,-0.076,-0.08,1,1.0,0.043,0.234,-0.077,-0.204,0.26721891873657155,1.448682813626807
12,9,0.043,0.234,-0.077,-0.204,0,1.0,0.048,0.048,-0.081,-0.099,0.26721891873657155,1.448682813626807
12,10,0.048,0.048,-0.081,-0.099,0,1.0,0.049,-0.139,-0.083,0.005,0.26721891873657155,1.448682813626807
12,11,0.049,-0.139,-0.083,0.005,0,1.0,0.046,-0.325,-0.083,0.11,0.26721891873657155,1.448682813626807
12,12,0.046,-0.325,-0.083,0.11,0,1.0,0.039,-0.512,-0.081,0.214,0.26721891873657155,1.448682813626807
12,13,0.039,-0.512,-0.081,0.214,0,1.0,0.029,-0.698,-0.077,0.318,0.26721891873657155,1.448682813626807
12,14,0.029,-0.698,-0.077,0.318,1,1.0,0.015,-0.511,-0.07,0.194,0.26721891873657155,1.448682813626807
12,15,0.015,-0.511,-0.07,0.194,1,1.0,0.005,-0.324,-0.067,0.071,0.26721891873657155,1.448682813626807
12,16,0.005,-0.324,-0.067,0.071,1,1.0,-0.001,-0.136,-0.065,-0.052,0.26721891873657155,1.448682813626807
12,17,-0.001,-0.136,-0.065,-0.052,1,1.0,-0.004,0.051,-0.066,-0.175,0.26721891873657155,1.448682813626807
12,18,-0.004,0.051,-0.066,-0.175,1,1.0,-0.003,0.239,-0.07,-0.298,0.26721891873657155,1.448682813626807
12,19,-0.003,0.239,-0.07,-0.298,1,1.0,0.002,0.426,-0.076,-0.421,0.26721891873657155,1.448682813626807
12,20,0.002,0.426,-0.076,-0.421,0,1.0,0.01,0.239,-0.084,-0.316,0.26721891873657155,1.448682813626807
12,21,0.01,0.239,-0.084,-0.316,0,1.0,0.015,0.053,-0.09,-0.212,0.26721891873657155,1.448682813626807
12,22,0.015,0.053,-0.09,-0.212,1,1.0,0.016,0.24,-0.095,-0.337,0.26721891873657155,1.448682813626807
12,23,0.016,0.24,-0.095,-0.337,1,1.0,0.021,0.428,-0.101,-0.464,0.26721891873657155,1.448682813626807
12,24,0.021,0.428,-0.101,-0.464,1,1.0,0.029,0.615,-0.111,-0.59,0.26721891873657155,1.448682813626807
12,25,0.029,0.615,-0.111,-0.59,1,1.0,0.042,0.803,-0.122,-0.718,0.26721891873657155,1.448682813626807
12,26,0.042,0.803,-0.122,-0.718,1,1.0,0.058,0.99,-0.137,-0.847,0.26721891873657155,1.448682813626807
12,27,0.058,0.99,-0.137,-0.847,1,1.0,0.078,1.178,-0.154,-0.977,0.26721891873657155,1.448682813626807
12,28,0.078,1.178,-0.154,-0.977,1,1.0,0.101,1.366,-0.173,-1.109,0.26721891873657155,1.448682813626807
12,29,0.101,1.366,-0.173,-1.109,1,1.0,0.128,1.553,-0.195,-1.243,0.26721891873657155,1.448682813626807
12,30,0.128,1.553,-0.195,-1.243,1,1.0,0.16,1.741,-0.22,-1.379,0.26721891873657155,1.448682813626807
13,0,0.036,0.036,0.031,-0.024,0,1.0,0.037,-0.157,0.031,0.207,0.24032475705942516,0.7298838219922094
13,1,0.037,-0.157,0.031,0.207,1,1.0,0.034,0.035,0.035,-0.009,0.24032475705942516,0.7298838219922094
13,2,0.034,0.035,0.035,-0.009,0,1.0,0.035,-0.157,0.035,0.223,0.24032475705942516,0.7298838219922094
13,3,0.035,-0.157,0.035,0.223,1,1.0,0.032,0.034,0.039,0.008,0.24032475705942516,0.7298838219922094
13,4,0.032,0.034,0.039,0.008,0,1.0,0.032,-0.158,0.039,0.24,0.24032475705942516,0.7298838219922094
13,5,0.032,-0.158,0.039,0.24,1,1.0,0.029,0.033,0.044,0.027,0.24032475705942516,0.7298838219922094
13,6,0.029,0.033,0.044,0.027,1,1.0,0.03,0.225,0.045,-0.186,0.24032475705942516,0.7298838219922094
13,7,0.03,0.225,0.045,-0.186,1,1.0,0.034,0.416,0.041,-0.398,0.24032475705942516,0.7298838219922094
13,8,0.034,0.416,0.041,-0.398,1,1.0,0.043,0.608,0.033,-0.612,0.24032475705942516,0.7298838219922094
13,9,0.043,0.608,0.033,-0.612,1,1.0,0.055,0.799,0.021,-0.827,0.24032475705942516,0.7298838219922094
13,10,0.055,0.799,0.021,-0.827,0,1.0,0.071,0.607,0.004,-0.599,0.24032475705942516,0.7298838219922094
13,11,0.071,0.607,0.004,-0.599,0,1.0,0.083,0.415,-0.008,-0.374,0.24032475705942516,0.7298838219922094
13,12,0.083,0.415,-0.008,-0.374,1,1.0,0.091,0.607,-0.015,-0.6,0.24032475705942516,0.7298838219922094
13,13,0.091,0.607,-0.015,-0.6,0,1.0,0.103,0.415,-0.027,-0.38,0.24032475705942516,0.7298838219922094
13,14,0.103,0.415,-0.027,-0.38,1,1.0,0.112,0.608,-0.035,-0.61,0.24032475705942516,0.7298838219922094
13,15,0.112,0.608,-0.035,-0.61,0,1.0,0.124,0.416,-0.047,-0.395,0.24032475705942516,0.7298838219922094
13,16,0.124,0.416,-0.047,-0.395,0,1.0,0.132,0.225,-0.055,-0.183,0.24032475705942516,0.7298838219922094
13,17,0.132,0.225,-0.055,-0.183,0,1.0,0.137,0.033,-0.059,0.026,0.24032475705942516,0.7298838219922094
13,18,0.137,0.033,-0.059,0.026,0,1.0,0.137,-0.158,-0.058,0.235,0.24032475705942516,0.7298838219922094
13,19,0.137,-0.158,-0.058,0.235,1,1.0,0.134,0.035,-0.054,-0.002,0.24032475705942516,0.7298838219922094
13,20,0.134,0.035,-0.054,-0.002,0,1.0,0.135,-0.157,-0.054,0.208,0.24032475705942516,0.7298838219922094
13,21,0.135,-0.157,-0.054,0.208,1,1.0,0.132,0.036,-0.049,-0.028,0.24032475705942516,0.7298838219922094
13,22,0.132,0.036,-0.049,-0.028,0,1.0,0.132,-0.156,-0.05,0.184,0.24032475705942516,0.7298838219922094
13,23,0.132,-0.156,-0.05,0.184,0,1.0,0.129,-0.347,-0.046,0.395,0.24032475705942516,0.7298838219922094
13,24,0.129,-0.347,-0.046,0.395,0,1.0,0.122,-0.539,-0.038,0.607,0.24032475705942516,0.7298838219922094
13,25,0.122,-0.539,-0.038,0.607,1,1.0,0.112,-0.346,-0.026,0.374,0.24032475705942516,0.7298838219922094
13,26,0.112,-0.346,-0.026,0.374,1,1.0,0.105,-0.154,-0.019,0.144,0.24032475705942516,0.7298838219922094
13,27,0.105,-0.154,-0.019,0.144,0,1.0,0.102,-0.346,-0.016,0.363,0.24032475705942516,0.7298838219922094
13,28,0.102,-0.346,-0.016,0.363,0,1.0,0.095,-0.538,-0.009,0.583,0.24032475705942516,0.7298838219922094
13,29,0.095,-0.538,-0.009,0.583,0,1.0,0.084,-0.729,0.003,0.804,0.24032475705942516,0.7298838219922094
13,30,0.084,-0.729,0.003,0.804,0,1.0,0.069,-0.921,0.019,1.028,0.24032475705942516,0.7298838219922094
13,31,0.069,-0.921,0.019,1.028,0,1.0,0.051,-1.114,0.04,1.256,0.24032475705942516,0.7298838219922094
13,32,0.051,-1.114,0.04,1.256,0,1.0,0.029,-1.306,0.065,1.489,0.24032475705942516,0.7298838219922094
13,33,0.029,-1.306,0.065,1.489,1,1.0,0.002,-1.115,0.095,1.282,0.24032475705942516,0.7298838219922094
13,34,0.002,-1.115,0.095,1.282,1,1.0,-0.02,-0.924,0.12,1.082,0.24032475705942516,0.7298838219922094
13,35,-0.02,-0.924,0.12,1.082,1,1.0,-0.038,-0.733,0.142,0.89,0.24032475705942516,0.7298838219922094
13,36,-0.038,-0.733,0.142,0.89,0,1.0,-0.053,-0.926,0.16,1.144,0.24032475705942516,0.7298838219922094
13,37,-0.053,-0.926,0.16,1.144,0,1.0,-0.071,-1.119,0.182,1.401,0.24032475705942516,0.7298838219922094
13,38,-0.071,-1.119,0.182,1.401,0,1.0,-0.094,-1.312,0.211,1.662,0.24032475705942516,0.7298838219922094
14,0,0.033,-0.014,0.02,0.036,0,1.0,0.033,-0.207,0.021,0.286,0.3661060257466248,0.7420528554871
14,1,0.033,-0.207,0.021,0.286,0,1.0,0.029,-0.4,0.027,0.537,0.3661060257466248,0.7420528554871
14,2,0.029,-0.4,0.027,0.537,0,1.0,0.021,-0.594,0.037,0.788,0.3661060257466248,0.7420528554871
14,3,0.021,-0.594,0.037,0.788,0,1.0,0.009,-0.787,0.053,1.043,0.3661060257466248,0.7420528554871
14,4,0.009,-0.787,0.053,1.043,0,1.0,-0.007,-0.98,0.074,1.301,0.3661060257466248,0.7420528554871
14,5,-0.007,-0.98,0.074,1.301,1,1.0,-0.027,-0.788,0.1,1.077,0.3661060257466248,0.7420528554871
14,6,-0.027,-0.788,0.1,1.077,1,1.0,-0.042,-0.597,0.122,0.86,0.3661060257466248,0.7420528554871
14,7,-0.042,-0.597,0.122,0.86,1,1.0,-0.054,-0.405,0.139,0.65,0.3661060257466248,0.7420528554871
14,8,-0.054,-0.405,0.139,0.65,0,1.0,-0.062,-0.599,0.152,0.927,0.3661060257466248,0.7420528554871
14,9,-0.062,-0.599,0.152,0.927,1,1.0,-0.074,-0.408,0.17,0.726,0.3661060257466248,0.7420528554871
14,10,-0.074,-0.408,0.17,0.726,0,1.0,-0.083,-0.603,0.185,1.01,0.3661060257466248,0.7420528554871
14,11,-0.083,-0.603,0.185,1.01,0,1.0,-0.095,-0.797,0.205,1.295,0.3661060257466248,0.7420528554871
14,12,-0.095,-0.797,0.205,1.295,1,1.0,-0.111,-0.607,0.231,1.111,0.3661060257466248,0.7420528554871
15,0,0.019,0.032,-0.016,-0.046,0,1.0,0.02,-0.167,-0.016,0.321,0.48329805025005285,0.5461494126807303
15,1,0.02,-0.167,-0.016,0.321,1,1.0,0.017,0.032,-0.01,-0.058,0.48329805025005285,0.5461494126807303
15,2,0.017,0.032,-0.01,-0.058,1,1.0,0.017,0.231,-0.011,-0.435,0.48329805025005285,0.5461494126807303
15,3,0.017,0.231,-0.011,-0.435,0,1.0,0.022,0.033,-0.02,-0.067,0.48329805025005285,0.5461494126807303
15,4,0.022,0.033,-0.02,-0.067,0,1.0,0.022,-0.166,-0.021,0.297,0.48329805025005285,0.5461494126807303
15,5,0.022,-0.166,-0.021,0.297,0,1.0,0.019,-0.364,-0.015,0.661,0.48329805025005285,0.5461494126807303
15,6,0.019,-0.364,-0.015,0.661,1,1.0,0.012,-0.165,-0.002,0.283,0.48329805025005285,0.5461494126807303
15,7,0.012,-0.165,-0.002,0.283,1,1.0,0.009,0.034,0.004,-0.091,0.48329805025005285,0.5461494126807303
15,8,0.009,0.034,0.004,-0.091,0,1.0,0.009,-0.165,0.002,0.283,0.48329805025005285,0.5461494126807303
15,9,0.009,-0.165,0.002,0.283,1,1.0,0.006,0.034,0.007,-0.089,0.48329805025005285,0.5461494126807303
15,10,0.006,0.034,0.007,-0.089,1,1.0,0.007,0.232,0.006,-0.458,0.48329805025005285,0.5461494126807303
15,11,0.007,0.232,0.006,-0.458,0,1.0,0.011,0.033,-0.004,-0.083,0.48329805025005285,0.5461494126807303
15,12,0.011,0.033,-0.004,-0.083,1,1.0,0.012,0.232,-0.005,-0.457,0.48329805025005285,0.5461494126807303
15,13,0.012,0.232,-0.005,-0.457,1,1.0,0.017,0.431,-0.014,-0.832,0.48329805025005285,0.5461494126807303
